;id_professor;nome;anopubli;tipo;departamento
2180;d55bc2ee-402e-4ce4-8315-6d8233945f9a;DESASTRES NATURAIS E SOCIOAMBIENTAIS NO BRASIL;2021;PESQUISA;Departamento de Geociências
2181;d55bc2ee-402e-4ce4-8315-6d8233945f9a;PRODUZIR AGUA E CONSERVAR OS SOLOS COMO PRATICAS BASICAS PARA O DESENVOLVIMENTO LOCAL DE COMUNIDADES RURAIS DOS CAMPOS GERAIS, PR;2021;EXTENSAO;Departamento de Geociências
2182;d55bc2ee-402e-4ce4-8315-6d8233945f9a;A EDUCACAO AMBIENTAL ATUANDO PARA PRESERVAR A CASA COMUM;2023;EXTENSAO;Departamento de Geociências
2183;d55bc2ee-402e-4ce4-8315-6d8233945f9a;MUSEU DE CIENCIAS NATURAIS;2022;EXTENSAO;Departamento de Geociências
2184;d55bc2ee-402e-4ce4-8315-6d8233945f9a;A PAISAGEM E A FRAGILIDADE AMBIENTAL NAS REGIOES NORTE E NOROESTE DO PARANA: O PAPEL DAS VERTENTS E DOS SOLOS;2003;PESQUISA;Departamento de Geociências
2185;d55bc2ee-402e-4ce4-8315-6d8233945f9a;ANALISE MULTITEMPORAL, NEOTECTONICA E RISCOS GEOLOGICOS;2002;PESQUISA;Departamento de Geociências
2186;d55bc2ee-402e-4ce4-8315-6d8233945f9a;GEOTURISMO NOS CAMPOS GERAIS;2013;PESQUISA;Departamento de Geociências
2187;d55bc2ee-402e-4ce4-8315-6d8233945f9a;GRUPO MULTIDISCIPLINAR DE ESTUDOS AMBIENTAIS (GEA);2011;PESQUISA;Departamento de Geociências
2188;d55bc2ee-402e-4ce4-8315-6d8233945f9a;ENSINO DAS GEOCIENCIAS NO LABORATORIO DE GEOLOGIA NO CAMPUS DE MARECHAL CANDIDO RONDON;2013;EXTENSAO;Departamento de Geociências
2189;d55bc2ee-402e-4ce4-8315-6d8233945f9a;JARDIM INTERATIVO;2014;EXTENSAO;Departamento de Geociências
2190;d55bc2ee-402e-4ce4-8315-6d8233945f9a;GEOTURISMO NO PARANA;2015;PESQUISA;Departamento de Geociências
2191;d55bc2ee-402e-4ce4-8315-6d8233945f9a;CLASSIFICACAO DA FORCA DESTRUTIVA DOS TORNADOS NO PARANA 1990-2016;2015;PESQUISA;Departamento de Geociências
2192;d55bc2ee-402e-4ce4-8315-6d8233945f9a;INCIDENCIA DE TORNADOS NO PARANA 2005 - 2015;2015;PESQUISA;Departamento de Geociências
2193;d55bc2ee-402e-4ce4-8315-6d8233945f9a;GEOTURISMO EM SAO ROQUE;2015;PESQUISA;Departamento de Geociências
2194;d55bc2ee-402e-4ce4-8315-6d8233945f9a;HANSENIASE EM MARECHAL CANDIDO RONDON (PR) E FRANCISCO BELTRAO (PR);2014;PESQUISA;Departamento de Geociências
2195;d55bc2ee-402e-4ce4-8315-6d8233945f9a;GEOTECNOLOGIAS E A GEOGRAFIA: NOVAS FERRAMENTAS PARA O ENSINO DE GEOGRAFIA NO ENSINO FUNDAMENTAL E MEDIO;2015;EXTENSAO;Departamento de Geociências
2196;d55bc2ee-402e-4ce4-8315-6d8233945f9a;CARACTERIZACAO FITOGEOGRAFICA DO PARQUE RODOLFO RIEGER EM MARECHAL CANDIDO RONDON;2014;PESQUISA;Departamento de Geociências
2197;d55bc2ee-402e-4ce4-8315-6d8233945f9a;I COLOQUIO DO GRUPO DE PESQUISA GEA - GRUPO MULTIDISCIPLINAR DE ESTUDOS AMBIENTAIS;2015;EXTENSAO;Departamento de Geociências
2198;d55bc2ee-402e-4ce4-8315-6d8233945f9a;GEDENS (GRUPO DE DESASTRES NATURAIS E SOCIOAMBIENTAIS).;2017;PESQUISA;Departamento de Geociências
2199;d55bc2ee-402e-4ce4-8315-6d8233945f9a;II GEOFOTOGRAFIAS;2017;EXTENSAO;Departamento de Geociências
2200;d55bc2ee-402e-4ce4-8315-6d8233945f9a;GEODIVERSIDADE E ARQUEOLOGIA INDIGENA NA REGIAO OESTE DO PARANA;2017;PESQUISA;Departamento de Geociências
2201;d55bc2ee-402e-4ce4-8315-6d8233945f9a;ESPACIALIZACAO DOS CASOS DE DENGUE NO MUNICIPIO DE MARECHAL CANDIDO RONDON (PR) ENTRE 2015 ? 2016;2017;PESQUISA;Departamento de Geociências
2202;d55bc2ee-402e-4ce4-8315-6d8233945f9a;ACAO E INFORMACAO: RESILIENCIA HUMANA FRENTE AOS DESASTRES NATURAIS E SOCIOAMBIENTAIS;2017;EXTENSAO;Departamento de Geociências
2203;d55bc2ee-402e-4ce4-8315-6d8233945f9a;UMA VIAGEM A TERRA SANTA;2017;EXTENSAO;Departamento de Geociências
2204;d55bc2ee-402e-4ce4-8315-6d8233945f9a;I GEOFOTOGRAFIA;2014;EXTENSAO;Departamento de Geociências
2205;d55bc2ee-402e-4ce4-8315-6d8233945f9a;ESTACAO METEOROLOGICA: ENSINO, PESQUISA E EXTENSAO - PROJETO LABCLIMEAM 2 EDICAO;2023;EXTENSAO;Departamento de Geociências
2206;95995b20-422f-4af9-9b11-510ba36103b8,d55bc2ee-402e-4ce4-8315-6d8233945f9a;NAPI - EMERGENCIA CLIMATICA - NOVO ARRANJO DE PESQUISA E INOVACAO EMERGENCIA CLIMATICA;2022;PESQUISA;Departamento de Geociências
2207;d55bc2ee-402e-4ce4-8315-6d8233945f9a;PROJETO RONDON COMISSAO MEIO AMBIENTE, GESTAO DERISCOS E EMERGENCIAS - MAGRE, INTITULADA: A EDUCACAO AMBIENTAL ATUANDO PARA PRESERVAR A CASA COMUM.;2023;EXTENSAO;Departamento de Geociências
2208;d55bc2ee-402e-4ce4-8315-6d8233945f9a;MINICURSO DE IDENTIFICACAO DE TEMPESTADES SEVERAS EM IMAGENS DE SATELITE E RADAR PARA A DEFESA CIVIL DE PONTA GROSSA;2023;EXTENSAO;Departamento de Geociências
2209;56a282da-cd20-4374-a79d-88a97e3fce3d;GRUPO DE PESQUISAS QUALITATIVAS;2018;OUTRA;Departamento de Geociências
2210;56a282da-cd20-4374-a79d-88a97e3fce3d;GRUPO DE LEITURA;2010;OUTRA;Departamento de Geociências
2211;56a282da-cd20-4374-a79d-88a97e3fce3d;FORMAS DE FREQUENCIA E DE SOCIABILIDADE NOS ESPACOS PUBLICOS DO RIO DE JANEIRO: UMA PROPOSTA DE TIPOLOGIA ESPACIAL DOS GRAUS DE PUBLICIDADE E DE DEMOCRATIZACAO DA VIDA URBANA COTIDIANA;2015;PESQUISA;Departamento de Geociências
2212;db1e54f0-ce78-4f8a-8c63-cf308c457364;MINERACAO DE DADOS AGRICOLAS;2013;PESQUISA;Departamento de Informática
2213;db1e54f0-ce78-4f8a-8c63-cf308c457364;DESENVOLVIMENTO DE SOFTWARES INTELIGENTES PARA AGRICULTURA;2015;PESQUISA;Departamento de Informática
2214;db1e54f0-ce78-4f8a-8c63-cf308c457364;INFORMATICA ESSENCIAL PARA AS TECNOLOGIAS DE INFORMACAO E COMUNICACAO;2017;EXTENSAO;Departamento de Informática
2215;67baa41c-e303-4c66-aff2-4eb69049f2a1,769fdf97-9e3e-44e8-9ed4-064ecc85e2f7;PROENGEN;2010;EXTENSAO;Departamento de Engenharia de Alimentos
2216;db1e54f0-ce78-4f8a-8c63-cf308c457364;GRUPO DE ESTUDOS SOBRE JOGOS DIGITAIS;2016;OUTRA;Departamento de Informática
2217;67baa41c-e303-4c66-aff2-4eb69049f2a1;INFLUENCIA DA EPOCA DE PLANTIO NO COZIMENTO DE RAIZES DE MANDICA;2002;PESQUISA;Departamento de Engenharia de Alimentos
2218;67baa41c-e303-4c66-aff2-4eb69049f2a1;APOIO TECNICO AO PEQUENOS PRODUTORES DE LEITE, DOS MUNICIPIOS DE TEIXEIRA SOARES E FERNANDES PINHEIRO - PR;2009;EXTENSAO;Departamento de Engenharia de Alimentos
2219;67baa41c-e303-4c66-aff2-4eb69049f2a1;DESENVOLVIMENTO DE TECNOLOGIA DE FABRICACAO DE QUEIJO MATURADO POR BACTERIAS E FUNGOS DE SUPERFICIE;2015;EXTENSAO;Departamento de Engenharia de Alimentos
2220;67baa41c-e303-4c66-aff2-4eb69049f2a1;PRATICAS DE ANALISE DE ALIMENTOS: CONSOLIDANDO O;2012;EXTENSAO;Departamento de Engenharia de Alimentos
2221;67baa41c-e303-4c66-aff2-4eb69049f2a1;CAPACITACAO HIGIENICO-SANITARIA PARA MERENDEIRAS E AUXILIARES DE COZINHA DAS ESCOLAS MUNICIPAIS  E/OU CRECHES PERTENCENTES A CIDADE DE PONTA GROSSA/PR.;2017;EXTENSAO;Departamento de Engenharia de Alimentos
2222;67baa41c-e303-4c66-aff2-4eb69049f2a1;LIGA DOS ALIMENTOS - SUPERVISORA;2018;EXTENSAO;Departamento de Engenharia de Alimentos
2223;67baa41c-e303-4c66-aff2-4eb69049f2a1;DSPERTANDO PARA A CIENCIA;2018;EXTENSAO;Departamento de Engenharia de Alimentos
2224;67baa41c-e303-4c66-aff2-4eb69049f2a1;LIGA DOS ALIMENTOS 1O EDICAO - SUPERVISORA;2020;EXTENSAO;Departamento de Engenharia de Alimentos
2225;67baa41c-e303-4c66-aff2-4eb69049f2a1;DESPERTANDO PARA A CIENCIA 4O EDICAO - SUPERVISORA;2020;EXTENSAO;Departamento de Engenharia de Alimentos
2226;67baa41c-e303-4c66-aff2-4eb69049f2a1;SEGURANCA DE ALIMENTOS 1A EDICAO;2019;EXTENSAO;Departamento de Engenharia de Alimentos
2227;67baa41c-e303-4c66-aff2-4eb69049f2a1;SEGURANCA DE ALIMENTOS 2 EDICAO;2021;EXTENSAO;Departamento de Engenharia de Alimentos
2228;67baa41c-e303-4c66-aff2-4eb69049f2a1;MADRIGAL MAESTRO GABRIEL DE PAULA MACHADO 1A EDICAO;2022;EXTENSAO;Departamento de Engenharia de Alimentos
2229;67baa41c-e303-4c66-aff2-4eb69049f2a1;DESPERTANDO PARA A CIENCIA 6A EDICAO - SUPERVISORA;2021;EXTENSAO;Departamento de Engenharia de Alimentos
2230;67baa41c-e303-4c66-aff2-4eb69049f2a1;SEGURANCA DE ALIMENTOS - 3 EDICAO;2023;EXTENSAO;Departamento de Engenharia de Alimentos
2231;67baa41c-e303-4c66-aff2-4eb69049f2a1;PARTICIPANTE DE PROJETO DE EXTENSAO (DESPERTANDO PARA A CIENCIA 6 EDICAO);2021;EXTENSAO;Departamento de Engenharia de Alimentos
2232;67baa41c-e303-4c66-aff2-4eb69049f2a1;IV WORKSHOP NOVOS TALENTOS - MICROBIOLOGIA DE ALIMENTOS;2016;EXTENSAO;Departamento de Engenharia de Alimentos
2233;3b54f3a0-f4c5-4e30-bc16-6a7716014119;COMPORTAMENTO CONFORMACIONAL DO ESTER ETILICO DA N-ACETIL-L-CISTEINA POR IV E CALCULOS TEORICOS.;2009;PESQUISA;Departamento de Química
2234;3b54f3a0-f4c5-4e30-bc16-6a7716014119;SINTESE E ESTUDO CONFORMACIONAL POR IV DO ESTER ETILICO DA L-CISTEINA E SEU DERIVADO N-ACETILADO.;2010;PESQUISA;Departamento de Química
2235;3b54f3a0-f4c5-4e30-bc16-6a7716014119;ANALISE CONFORMACIONAL DE ALGUMAS CHALCONAS ALIADA A AVALIACAO DE SUA ATIVIDADE ANTIOXIDANTE.;2012;PESQUISA;Departamento de Química
