;id_professor;nome;anoconclusao;tipo;departamento
11597;d819d7bf-8333-43a5-b415-e873fae6d311;AS SITUACOES DIDATICAS PARA A CONSTRUCAO DO SISTEMA DE NUMERACAO DECIMAL POSICIONAL NO AMBIENTE DE SALA DE AULA: REFLEXOES,POSIBILIDADES E ANALISES;2001;RESUMO;Departamento de Matemática e Estatística
11598;d819d7bf-8333-43a5-b415-e873fae6d311;O VALOR POSICIONAL NUMERICO E SUAS IMPLICACOES PARA O ENSINO DA MATEMATICA NAS SERIES INICIAIS DO ENSINO BASICO;1999;RESUMO;Departamento de Matemática e Estatística
11599;d819d7bf-8333-43a5-b415-e873fae6d311;CONSTRUINDO PIPAS PARA ESTUDAR GEOMETRIA;1998;RESUMO;Departamento de Matemática e Estatística
11600;d819d7bf-8333-43a5-b415-e873fae6d311;MATEMATICA PARA 5A A 8A SERIES: REFLEXOES SOBRE CONCEPCAO DE MATEMATICA, EDUCACAOMATEMATICA, ENCAMINHAM,ENTOS METODOLOGICOS E AVALIACAO PARA O PROCESSO DE ENSINO APRENDIZAGEM DE EQUACOES DO 1O E 2O GRAUS, RELATIVOS, FRACOES;1998;RESUMO;Departamento de Matemática e Estatística
11601;5bc06995-6c73-4959-b6ed-dc2268beb275;COMPARISON OF GENOTOXICITY RESULTING FROM SULPHATE ALUMINUM AND COPPER SULPHATE TROPHIC EXPOSURE IN RHAMDIA QUELEN;2013;RESUMO;Departamento de Química
11602;d819d7bf-8333-43a5-b415-e873fae6d311;O DESAFIO DE ENSINAR MATEMATICA ATRAVES DA RESOLUCAO DE PROBLEMAS;1998;RESUMO;Departamento de Matemática e Estatística
11603;d819d7bf-8333-43a5-b415-e873fae6d311;DESENVOLVENDO O CONHECIMENTO MATEMATICO COM PROFESSORES DAS SERIES INICIAIS VIA MIDIAS INTERATIVAS;2002;RESUMO;Departamento de Matemática e Estatística
11604;d819d7bf-8333-43a5-b415-e873fae6d311;PROJETO DE EXTENSAO: NUCLEO INTEGRADO DE EDUCACAO MATEMATICA;2002;RESUMO;Departamento de Matemática e Estatística
11605;d819d7bf-8333-43a5-b415-e873fae6d311;UMA REFLEXAO SOBRE O ESTAGIO SUPERVISIONADO NO CURSO DE LICNCIATURA EM MATEMATICA DA UNIVERSIDADE ESTADUAL DE PONTA GROSSA;2002;RESUMO;Departamento de Matemática e Estatística
11606;d819d7bf-8333-43a5-b415-e873fae6d311;GRANDEZAS E MEDIDAS: ANALISE DAS DIFERENTES REPRESENTACOES DOS PROFESSORES DAS SERIES INICIAIS DO ENSINO FUNDAMENTAL;2003;RESUMO;Departamento de Matemática e Estatística
11607;d819d7bf-8333-43a5-b415-e873fae6d311;GRANDEZAS E MEDIDAS: DIFERENTES INTERPRETACOES DOS PROFESSORES DAS SERIES INICIAIS DO ENSINO FUNDAMENTAL;2003;RESUMO;Departamento de Matemática e Estatística
11608;d819d7bf-8333-43a5-b415-e873fae6d311;FORMACAO DO PROFESSOR E PESQUISADOR EM EDUCACAO MATEMATICA: DESAFIOS E PERSPECTIVAS;2012;RESUMO;Departamento de Matemática e Estatística
11609;d819d7bf-8333-43a5-b415-e873fae6d311;PROJETOS PIBID E NIEM: UMA PARCERIA NO FAVORECIMENTO A INTEGRACAO ENTRE O ENSINO SUPERIOR E A EDUCACAO BASICA;2012;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11610;d819d7bf-8333-43a5-b415-e873fae6d311;CONSTRUINDO NOVOS CAMINHOS NA FORMACAO INICIAL DE PROFESSORES E MATEMATICA;2012;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11611;d819d7bf-8333-43a5-b415-e873fae6d311;OS CONCEITOS DE ERRO, OBSTACULOS E CONTATO DIDATICO SEGUNDO GUY BROUSSEAU;2012;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11612;d819d7bf-8333-43a5-b415-e873fae6d311;SEMANA DA MATEMATICA DO COLEGIO POLIVALENTE;2011;RESUMO;Departamento de Matemática e Estatística
11613;d819d7bf-8333-43a5-b415-e873fae6d311;TRACANDO O PERFIL DOS ALUNOS DO COLEGIO POLIVALENTE;2011;RESUMO;Departamento de Matemática e Estatística
11614;d819d7bf-8333-43a5-b415-e873fae6d311;SALA DE APOIO: UM NOVO OLHAR SOBRE O ALUNO;2011;RESUMO;Departamento de Matemática e Estatística
11615;d819d7bf-8333-43a5-b415-e873fae6d311;PIBID E SALA DE APOIO: UMA CONTRIBUICAO PARA O ENSINO FUNDAMENTAL;2011;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11616;d819d7bf-8333-43a5-b415-e873fae6d311;ESCOLA: CONHECENDO O PERFIL DE SEU ALUNO;2011;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11617;d819d7bf-8333-43a5-b415-e873fae6d311;NUCLEO INTEGRADO DE EDUCACAO MATEMATICA: DE 01/02/2010 A 28/02/2011;2011;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11618;d819d7bf-8333-43a5-b415-e873fae6d311;PROGRAMA INSTITUCIONAL DE BOLSA DE INICIACAO A DOCENCIA ENQUANTO POSSIBILIDADE EXTENSIONISTA;2011;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11619;d819d7bf-8333-43a5-b415-e873fae6d311;VALORIZANDO A PRATICA DA SALA DE AULA REFERENTE AO ENSINO E APRENDIZAGEM DA MATEMATICA;2012;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11620;d819d7bf-8333-43a5-b415-e873fae6d311;BINGO! A MATEMATICA PODE SER DIVERTIDA;2012;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11621;d819d7bf-8333-43a5-b415-e873fae6d311;APRENDENDO GEOMETRIA COM DOBRADURAS;2012;RESUMO;Departamento de Matemática e Estatística
11622;d819d7bf-8333-43a5-b415-e873fae6d311;SEMANA DA MATEMATICA COLEGIO ESTADUAL PADRE JANSEN;2011;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11623;d819d7bf-8333-43a5-b415-e873fae6d311;SALA DE APOIO: UM OLHAR PARA A DIVISAO;2013;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11624;d819d7bf-8333-43a5-b415-e873fae6d311;UTILIZANDO O BINGO PARA APRENDER MATEMATICA;2013;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11625;d819d7bf-8333-43a5-b415-e873fae6d311;O FASCINANTE MUNDO DOS NUMEROS INTEIROS;2014;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11626;a919804e-79f4-4f18-8234-7889389d4c82,d819d7bf-8333-43a5-b415-e873fae6d311;DECIFRANDO A MATEMATICA FINANCEIRA NO 8O ANO DO ENSINO FUNDAMENTAL;2014;RESUMO;Departamento de Matemática e Estatística
11627;d819d7bf-8333-43a5-b415-e873fae6d311;CONTRIBUICAO DA ACAO EXTENSIONISTA NA FORMACAO DO LICENCIANDO EM MATEMATICA DA UNIVERSIDADE ESTADUAL DE PONTA GROSSA;2014;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11628;d819d7bf-8333-43a5-b415-e873fae6d311;CONCEITOS MATEMATICOS ELEMENTARES PARA ALUNOS DO OITAVO ANO DO ENSINO FUNDAMENTAL;2014;RESUMO;Departamento de Matemática e Estatística
11629;d819d7bf-8333-43a5-b415-e873fae6d311;A ARTE DE TRABALHAR COM POLIGONOS;2014;RESUMO;Departamento de Matemática e Estatística
11630;d819d7bf-8333-43a5-b415-e873fae6d311;HISTORIA DOS NUMEROS EM QUADRINHOS: UMA ATIVIDADE NO 7O ANO DO ENSINO FUNDAMENTAL;2015;RESUMO;Departamento de Matemática e Estatística
11631;d819d7bf-8333-43a5-b415-e873fae6d311;HIDRO CONSCIENTIZACAO;2015;RESUMO;Departamento de Matemática e Estatística
11632;d819d7bf-8333-43a5-b415-e873fae6d311;QUEM FOI MALBA TAHAN?;2015;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11633;2ddf5e82-a979-46eb-a7fc-601fedf6df41,d819d7bf-8333-43a5-b415-e873fae6d311;A EDUCACAO MATEMATICA EM DISCUSSAO NA EXTENSAO UNIVERSITARIA;2015;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11634;d819d7bf-8333-43a5-b415-e873fae6d311;EXPLORANDO O CONJUNTO DOS NUMEROS INTEIROS ATRAVES DE JOGOS;2015;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11635;d819d7bf-8333-43a5-b415-e873fae6d311;PRATICA DE ENSINO INTERDISCIPLINAR NO ENSINO DE IMC E MATEMATICA;2015;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11636;d819d7bf-8333-43a5-b415-e873fae6d311;EXERCITANDO A INTERDISCIPLINARIDADE EM UMA PRATICA DE ENSINO ENVOLVENDO A MATEMATICA E EDUCACAO FISICA;2016;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11637;d819d7bf-8333-43a5-b415-e873fae6d311;PIPAS E O ENSINO DE MATEMATICA;2016;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11638;d819d7bf-8333-43a5-b415-e873fae6d311;TODAS AS COISAS SAO NUMEROS: O PENSAMENTO PITAGORICO PRESENTE NO ENSINO MEDIO;2016;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11639;d819d7bf-8333-43a5-b415-e873fae6d311;NUMEROS INTEIROS NOS PLANETAS DO PEQUENO PRINCIPE;2016;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11640;d819d7bf-8333-43a5-b415-e873fae6d311;ENSINANDO MATEMATICA ATRAVES DE SUAS CURIOSIDADES;2016;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11641;d819d7bf-8333-43a5-b415-e873fae6d311;A LINHA DO TEMPO DO PEQUENO PRINCIPE EM LINGUAGEM GEOMETRICA;2016;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11642;d819d7bf-8333-43a5-b415-e873fae6d311;TROCANDO INFORMACOES: USANDO A INTERNET COMO COMPARTILHAMENTO DE EXPERIENCIAS;2016;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11643;d819d7bf-8333-43a5-b415-e873fae6d311;RESSIGNIFICANDO A GEOMETRIA POR MEIO DAS DOBRADURAS;2016;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11644;d819d7bf-8333-43a5-b415-e873fae6d311;REVISITANDO A RESOLUCAO DA EQUACAO DO SEGUNDO GRAU NAS SERIES FINAIS DO ENSINO FUNDAMENTAL;2016;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
11645;d819d7bf-8333-43a5-b415-e873fae6d311;SALA DE APOIO A APRENDIZAGEM EM MATEMATICA: CONTRIBUINDO PARA DIMINUIR DIFICULDADES;2012;RESUMO;Departamento de Matemática e Estatística
11646;e607573f-977e-46d6-b59c-36dae83683f2;ANALISE DO PROCESSO DE OCUPACAO DO ESPACO URBANO DE GUARAPUAVA PR;1990;COMPLETO;Departamento de Geociências
11647;e607573f-977e-46d6-b59c-36dae83683f2;REDES DE PESSOALIDADE E ESPACOS DE SOCIABILIDADE COMO INSTRUMENTOS DE ANALISE DA PRODUCAO DO ESPACO URBANO DE PEQUENAS E MEDIAS CIDADES.;2003;COMPLETO;Departamento de Geociências
11648;e607573f-977e-46d6-b59c-36dae83683f2;A IMPORTANCIA DO PAPEL FEMININO NA INDUSTRIA TEXTIL DE IMBITUVA - PR;2003;RESUMO;Departamento de Geociências
11649;e607573f-977e-46d6-b59c-36dae83683f2;O PROCESSO DE OCUPACAO DA VILA NOVA - PONTA GROSSA - PR;2003;RESUMO;Departamento de Geociências
11650;e607573f-977e-46d6-b59c-36dae83683f2;A FRONTEIRA INTERNACIONAL E O COMERCIO VAREJISTA DE SANTO ANTONIO DO SUDOESTE - PR;2003;RESUMO;Departamento de Geociências
11651;e607573f-977e-46d6-b59c-36dae83683f2;DISPUTAS TERRITORIAIS ENTRE AS IGREJAS CATOLICA E PENTECOSTAL NO BAIRRO OFICINAS EM PONTA GROSSA - PR;2003;RESUMO;Departamento de Geociências
11652;e607573f-977e-46d6-b59c-36dae83683f2;A PRODUCAO DO ESPACO PUBLICO E PRIVADO A PARTIR DE UMA PERSPECTIVA DE GENERO: UM ESTUDO SOBRE A VIOLENCIA CONTRA A MULHER EM PONTA GROSSA - PR;2003;RESUMO;Departamento de Geociências
11653;e607573f-977e-46d6-b59c-36dae83683f2;A RELACAO ENTRE DESLOCAMENTO COTIDIANO E REPRODUCAO DA POBREZA NO ESPACO URBANO DE PONTA GROSSA - PR;2003;RESUMO;Departamento de Geociências
11654;e607573f-977e-46d6-b59c-36dae83683f2;UMA ANALISE DAS RELACOES SOCIEDADEE NATUREZA A PARTIR DAS REPRESENTACOES SOCIAIS.;2003;RESUMO;Departamento de Geociências
11655;e607573f-977e-46d6-b59c-36dae83683f2;CAPTURA E TRATAMENTO DE IMAGENS DE DOCUMENTOS: POSSIBILIDADES E LIMITES DO USO DE SOFTWARE LIVRE PARA PESQUISADORES.;2005;RESUMO;Departamento de Geociências
11656;e607573f-977e-46d6-b59c-36dae83683f2;ANALISE DA DIVISAO SEXUAL DO TRABALHO E OS DESLOCAMENTOS ESPACIAIS DESENVOLVIDOS PELOS MORADORES DA VILA NOVA, PONTA GROSSA - PR;2004;RESUMO;Departamento de Geociências
11657;e607573f-977e-46d6-b59c-36dae83683f2;UMA ANALISE DAS RELACOES SOCIEDADE E NATUREZA A PARTIR DE REPRESENTACOES SOCIAIS.;2003;RESUMO;Departamento de Geociências
11658;e607573f-977e-46d6-b59c-36dae83683f2;A RELACAO ENTRE DESLOCAMENTO COTIDIANO E REPRODUCAO DA POBREZA NO ESPACO URBANO DE PONTA GROSSA;2003;RESUMO;Departamento de Geociências
11659;e607573f-977e-46d6-b59c-36dae83683f2;A PRODUCAO DO ESPACO PONTAGROSSENSE A PARTIR DA ACAO DAS ELITES POLITICAS COMPONENTES DO LEGISLATIVO MUNICIPAL NO PERIODO DE 1947-2001.;2004;RESUMO;Departamento de Geociências
11660;e607573f-977e-46d6-b59c-36dae83683f2;UMA ANALISE DAS RELACOES SOCIEDADE E NATUREZA A PARTIR DAS RELACOES SOCIAIS.;2004;RESUMO;Departamento de Geociências
11661;e607573f-977e-46d6-b59c-36dae83683f2;POBREZA, GENERO E DESLOCAMENTOS ESPACIAIS INTRA-URBANOS EM PONTA GROSSA - PR;2005;RESUMO;Departamento de Geociências
11662;e607573f-977e-46d6-b59c-36dae83683f2;AS REPRESENTACOES SOCIAIS DO ARROIO DO PADRE COMO ELEMENTO DE REPREODUCAO DA POBREZA DAS MULHERES CHEFES DE FAMILIA EM PONTA GROSSA - PR;2005;RESUMO;Departamento de Geociências
11663;e607573f-977e-46d6-b59c-36dae83683f2;AS REPRESENTACOES SOCIAIS DA NATUREZA E AS MULHERES CHEFES DE FAMILIA NA PRODUCAO DO ESPACO URBANO EM PONTA GROSSA.;2005;RESUMO;Departamento de Geociências
11664;e607573f-977e-46d6-b59c-36dae83683f2;GENERO E POLITICA: ESPACO PARA EMANCIPACAO.;2005;RESUMO;Departamento de Geociências
11665;e607573f-977e-46d6-b59c-36dae83683f2;FEMINIZACAO DAS PERIFERIAS POBRES: GENERO E SEXUALIDADE COMO ELEMENTOS PARA O DESENVOLVIMENTO DE POLITICAS URBANAS CONTEMPORANEAS.;2005;COMPLETO;Departamento de Geociências
11666;e607573f-977e-46d6-b59c-36dae83683f2;O ESPACO URBANO E REALIDADE VIVA E PULSANTE;2006;RESUMO_EXPANDIDO;Departamento de Geociências
11667;e607573f-977e-46d6-b59c-36dae83683f2;DESAFIOS E LIMITES DA GESTAO PUBLICA NAS MEDIAS CIDADES: O CASO DE PONTA GROSSA;2006;COMPLETO;Departamento de Geociências
11668;e607573f-977e-46d6-b59c-36dae83683f2;ESPACO, GENERO E POBREZA COMO ELEMENTOS DE ANALISE DAS POLITICAS DE DESENVOLVIMENTO URBANO;2006;COMPLETO;Departamento de Geociências
11669;e607573f-977e-46d6-b59c-36dae83683f2;A DIMENSAO ESPACIAL DA EXPLORACAO SEXUAL COMERCIAL INFANTO-JUVENIL EM PONTA GROSSA;2006;RESUMO_EXPANDIDO;Departamento de Geociências
11670;e607573f-977e-46d6-b59c-36dae83683f2;A MULHER IDOSA E POBRE NA PRODUCAODO ESPACO URBANO DE PONTA GROSSA- PR;2006;RESUMO_EXPANDIDO;Departamento de Geociências
11671;e607573f-977e-46d6-b59c-36dae83683f2;O CONTROLE DO CORPO E A NEGACAO AO DIREITO A CIDADE: VIOLENCIA DE GENERO COMO ELEMENTO DA ESPACIALIDADE FEMININA EM PONTA GROSSA - PR;2006;RESUMO_EXPANDIDO;Departamento de Geociências
11672;e607573f-977e-46d6-b59c-36dae83683f2;CAPTURA E TRATAMENTO DE IMAGENS DE DOCUMENTOS: POSSIBILIDADES E LIMITES DO USO DE SOFTWARE LIVRE PARA HISTORIADORES E ARQUIVISTAS;2006;RESUMO_EXPANDIDO;Departamento de Geociências
11673;e607573f-977e-46d6-b59c-36dae83683f2;A RECENTE REESTRUTURACAO ESPACIAL DO BAIRRO OLARIAS;2005;RESUMO;Departamento de Geociências
11674;e607573f-977e-46d6-b59c-36dae83683f2;ESPACO E GENERO: ARTICULACAO ENTRE OS FRAGMENTOS DO URBANO ENQUANTO (RE) CONSTRUCAO CULTURAL;2005;RESUMO;Departamento de Geociências
11675;e607573f-977e-46d6-b59c-36dae83683f2;PARTICIPACAO POLITICA E GENERO NA PRODUCAO DO ESPACO URBANO DE PONTA GROSSA;2005;RESUMO;Departamento de Geociências
11676;e607573f-977e-46d6-b59c-36dae83683f2;CONSTRANGIMENTOS ESPACIAIS: ENTRE A CONCEPCAO LEGAL DE INFANCIA E AS TATICAS DESENVOLVIDAS PELAS PROFISSIONAIS DO SEXO.;2006;COMPLETO;Departamento de Geociências
