;id_professor;nome;anopubli;tipo;departamento
4422;211d0655-bea7-4dad-b0a5-b98fd60e5f47,95cd696e-296d-4874-bbd0-ff59f00f798e;CLASSIFICACAO E FATORES CONDICIONANTES DOS MOVIMENTOS DE MASSA EM TALUDES DE CORTE NA BR 277- BALSA NOVA, PARANA;2023;NACIONAL;Departamento de Geociências
4423;855f2602-c5b6-4eea-a49f-21476fc3ef1d,4437044c-e893-4884-b33b-b51fda97abcb;CRYSTALLIZATION TOUGHENING OF A MODEL GLASS-CERAMIC;2015;INTERNACIONAL;Departamento de Física,Departamento de Matemática e Estatística
4424;4437044c-e893-4884-b33b-b51fda97abcb;RESIDUAL STRESS EFFECT ON THE FRACTURE TOUGHNESS OF LITHIUM DISILICATE GLASS-CERAMICS;2019;INTERNACIONAL;Departamento de Matemática e Estatística
4425;855f2602-c5b6-4eea-a49f-21476fc3ef1d,1679f571-7772-4d23-a9cf-be40267a33b7,4437044c-e893-4884-b33b-b51fda97abcb;EFFECT OF CRYSTAL SIZE ON THE TRIBOLOGICAL PROPERTIES OF LITHIUM DISILICATE GLASS-CERAMICS SLIDING AGAINST ALUMINA AND TUNGSTEN CARBIDE SPHERES;2020;INTERNACIONAL;Departamento de Física,Departamento de Matemática e Estatística
4426;a5f7583a-36e4-46cf-b77c-286ef5bd7763,4437044c-e893-4884-b33b-b51fda97abcb;CRISTALIZACAO NAO ISOTERMICA DE POLIAMIDA 66: DETERMINACAO DOS PARAMETROS DA EQUACAO DE NAKAMURA VIA METODO DA CURVA MESTRE;2016;INTERNACIONAL;Departamento de Engenharia de Materiais,Departamento de Matemática e Estatística
4427;855f2602-c5b6-4eea-a49f-21476fc3ef1d,4437044c-e893-4884-b33b-b51fda97abcb;CRYSTALLIZED FRACTION AND CRYSTAL SIZE EFFECTS ON THE STRENGTH AND TOUGHNESS OF LITHIUM DISILICATE GLASS-CERAMICS;2023;INTERNACIONAL;Departamento de Física,Departamento de Matemática e Estatística
4428;49c5226f-4cbd-49e2-95f5-a93ced075e0b;CHEMICAL AND ELECTROCHEMICAL OXIDATION OF              TRIS</I>              (3,5-DI-              TERT</I>              -BUTYLPHENYL)PHOSPHINE - HIGH              Z?</I>              CRYSTAL STRUCTURES AND CONFORMATIONAL EFFECTS ASSOCIATED WITH BULKY              META</I>              SUBSTITUENTS;2018;INTERNACIONAL;Departamento de Química
4429;4495dae5-0076-481a-86e7-8683bbb2b72c;A 92.5?K REBA$_{2}$CU$_{3}$O$_{7??}$ SUPERCONDUCTOR STARTING FROM NATURAL MIXTURE OF RARE EARTH ELEMENTS;1999;INTERNACIONAL;Departamento de Física
4430;85f9c85f-5355-4401-aec5-362cc3b93ade,11078839-e35b-460b-ad55-772de08fb9f5;INTER-INDIVIDUAL INTER-POPULATION VARIABILITY OF SUBSP. HEXANE EXTRACTS;2021;INTERNACIONAL;Departamento de Engenharia de Alimentos,Departamento de Fitotecnia e Fitossanidade/DEFITO
4431;49c5226f-4cbd-49e2-95f5-a93ced075e0b;POLYCYCLIC AROMATIC HYDROCARBONS IN AQUATIC ANIMALS: A SYSTEMATIC REVIEW ON ANALYTICAL ADVANCES AND CHALLENGES;2022;INTERNACIONAL;Departamento de Química
4432;49c5226f-4cbd-49e2-95f5-a93ced075e0b;THE ROLE OF THE ECOTOXICOLOGY APPLIED TO SEAFOOD AS A TOOL FOR HUMAN HEALTH RISK ASSESSMENTS CONCERNING POLYCYCLIC AROMATIC HYDROCARBONS;2022;INTERNACIONAL;Departamento de Química
